squad_country,squad_country_code,squad_shirt_number,squad_position,squad_player_name,squad_first_names,squad_last_names,squad_name_on_shirt,squad_date_of_birth,squad_club,squad_height_cm,rating_source,rating_ea_id,rating_rank,rating_player_name,rating_first_name,rating_last_name,rating_common_name,rating_gender,rating_nationality,rating_team,rating_league,rating_position,rating_position_label,rating_overall,rating_pac,rating_sho,rating_pas,rating_dri,rating_def,rating_phy,rating_height_cm,rating_weight_kg,rating_birthdate,rating_skill_moves,rating_weak_foot,rating_preferred_foot_id,rating_player_name_norm,rating_first_last_norm,rating_common_name_norm,rating_match_name_norm,rating_nationality_norm,match_score
Côte D'Ivoire,CIV,6,MF,FOFANA Seko,Seko Mohamed,FOFANA,FOFANA,07/05/1995,FC Porto (POR),185,EA,216320,1283,Seko Fofana,Seko,Fofana,,Men's Football,Côte d'Ivoire,Stade Rennais FC,Ligue 1 McDonald's,CM,Center Midfielder,77,68,75,74,76,71,80,185,74,5/7/1995 12:00:00 AM,3,4,1,seko fofana,seko fofana,,seko fofana,cote d ivoire,100
Côte D'Ivoire,CIV,7,DF,KOSSOUNOU Odilon,Kouakou Odilon Dorgeless,KOSSOUNOU,KOSSOUNOU,04/01/2001,Atalanta Bergamo (ITA),191,EA,246875,729,Odilon Kossounou,Odilon,Kossounou,,Men's Football,Côte d'Ivoire,Bergamo Calcio,Serie A Enilive,CB,Center Back,80,80,32,64,67,81,78,191,82,1/4/2001 12:00:00 AM,2,3,1,odilon kossounou,odilon kossounou,,odilon kossounou,cote d ivoire,100
Côte D'Ivoire,CIV,8,MF,KESSIE Franck,Franck Yannick,KESSIE,KESSIE,19/12/1996,Al Ahli FC (KSA),183,EA,230938,580,Franck Yannick Kessié,Franck Yannick,Kessié,,Men's Football,Côte d'Ivoire,Al Ahli,ROSHN Saudi League,CDM,Center Defensive Midfielder,80,78,77,73,78,78,86,183,74,12/19/1996 12:00:00 AM,3,4,1,franck yannick kessie,franck yannick kessie,,franck yannick kessie,cote d ivoire,100
Côte D'Ivoire,CIV,10,FW,ADINGRA Simon,Simon,ADINGRA,ADINGRA,01/01/2002,AS Monaco (FRA),175,EA,260779,1849,Simon Adingra,Simon,Adingra,,Men's Football,Côte d'Ivoire,Sunderland,Premier League,RM,Right Midfielder,76,87,70,70,80,30,52,175,68,1/1/2002 12:00:00 AM,3,3,1,simon adingra,simon adingra,,simon adingra,cote d ivoire,100
Côte D'Ivoire,CIV,11,FW,DIOMANDE Yan,Yan,DIOMANDE,YAN DIOMANDE,14/11/2006,RB Leipzig (GER),180,EA,78012,10182,Yan Diomande,Yan,Diomande,,Men's Football,Côte d'Ivoire,RB Leipzig,Bundesliga,LM,Left Midfielder,66,71,61,62,64,25,49,181,77,11/14/2006 12:00:00 AM,3,3,1,yan diomande,yan diomande,,yan diomande,cote d ivoire,100
Côte D'Ivoire,CIV,13,DF,OPERI Christopher,Christopher Tea Domoraud,OPERI,OPERI,29/04/1997,Başakşehir FK (TUR),183,EA,236629,2476,Christopher Operi,Christopher,Operi,,Men's Football,Côte d'Ivoire,Başakşehir,Trendyol Süper Lig,LB,Left Back,74,78,61,70,72,68,72,183,78,4/29/1997 12:00:00 AM,2,3,2,christopher operi,christopher operi,,christopher operi,cote d ivoire,100
Côte D'Ivoire,CIV,14,FW,DIAKITE Oumar,Oumar,DIAKITE,DIAKITE,20/12/2003,Cercle Brugge (BEL),182,EA,277178,4190,Oumar Diakité,Oumar,Diakité,,Men's Football,Côte d'Ivoire,Cercle Brugge,1A Pro League,ST,Striker,72,82,71,57,70,21,71,182,75,12/20/2003 12:00:00 AM,2,3,1,oumar diakite,oumar diakite,,oumar diakite,cote d ivoire,100
Côte D'Ivoire,CIV,15,FW,DIALLO Amad,Amad,DIALLO,AMAD,11/07/2002,Manchester United FC (ENG),173,EA,254088,874,Amad,Amad,Diallo,Amad,Men's Football,Côte d'Ivoire,Man Utd,Premier League,CAM,Center Attacking Midfielder,79,85,74,75,83,54,52,173,67,7/11/2002 12:00:00 AM,4,4,2,amad,amad diallo,amad,amad,cote d ivoire,100
Côte D'Ivoire,CIV,16,GK,KONE Mohamed,Mohamed,KONE,KONE,07/03/2002,Sporting Charleroi (BEL),186,EA,263922,7729,Mohamed Koné,Mohamed,Koné,,Men's Football,Côte d'Ivoire,Sp. Charleroi,1A Pro League,GK,Goalkeeper,68,68,68,64,70,31,64,186,78,3/7/2002 12:00:00 AM,1,3,1,mohamed kone,mohamed kone,,mohamed kone,cote d ivoire,100
Côte D'Ivoire,CIV,17,DF,DOUE Guela,Guela Maho-Lewis,DOUE,G. DOUE,17/10/2002,RC Strasbourg (FRA),187,EA,275208,1455,Guéla Doué,Guéla,Doué,,Men's Football,Côte d'Ivoire,Strasbourg,Ligue 1 McDonald's,RB,Right Back,77,72,47,70,72,74,78,187,84,10/17/2002 12:00:00 AM,3,3,1,guela doue,guela doue,,guela doue,cote d ivoire,100
Côte D'Ivoire,CIV,18,MF,SANGARE Ibrahim,Ibrahim,SANGARE,SANGARE,02/12/1997,Nottingham Forest FC (ENG),191,EA,235173,1404,Ibrahim Sangaré,Ibrahim,Sangaré,,Men's Football,Côte d'Ivoire,Nott'm Forest,Premier League,CDM,Center Defensive Midfielder,77,58,65,72,71,77,79,191,77,12/2/1997 12:00:00 AM,3,4,1,ibrahim sangare,ibrahim sangare,,ibrahim sangare,cote d ivoire,100
Côte D'Ivoire,CIV,19,FW,PEPE Nicolas,Nicolas,PEPE,PEPE,29/05/1995,Villarreal CF (ESP),183,EA,226110,682,Nicolas Pépé,Nicolas,Pépé,,Men's Football,Côte d'Ivoire,Villarreal CF,LALIGA EA SPORTS,RM,Right Midfielder,80,88,77,76,82,36,67,183,73,5/29/1995 12:00:00 AM,4,2,2,nicolas pepe,nicolas pepe,,nicolas pepe,cote d ivoire,100
Côte D'Ivoire,CIV,20,DF,AGBADOU Emmanuel,Badobre Emmanuel Elysee Djedje,AGBADOU,AGBADOU,17/06/1997,Beşiktaş JK (TUR),185,EA,258575,899,Emmanuel Agbadou,Emmanuel,Agbadou,,Men's Football,Côte d'Ivoire,Wolves,Premier League,CB,Center Back,79,80,48,63,66,78,83,192,86,6/17/1997 12:00:00 AM,2,3,1,emmanuel agbadou,emmanuel agbadou,,emmanuel agbadou,cote d ivoire,100
Côte D'Ivoire,CIV,21,DF,NDICKA Evan,Obite Evan,NDICKA,NDICKA,20/08/1999,AS Roma (ITA),192,EA,236403,541,Evan Ndicka,Evan,Ndicka,,Men's Football,Côte d'Ivoire,AS Roma,Serie A Enilive,CB,Center Back,81,74,53,69,69,81,82,192,82,8/20/1999 12:00:00 AM,2,3,2,evan ndicka,evan ndicka,,evan ndicka,cote d ivoire,100
Côte D'Ivoire,CIV,22,FW,GUESSAND Evann,Evann Ludovic Vidjannagni,GUESSAND,GUESSAND,01/07/2001,Crystal Palace FC (ENG),188,EA,258444,872,Evann Guessand,Evann,Guessand,,Men's Football,Côte d'Ivoire,Aston Villa,Premier League,RW,Right Wing,79,83,76,73,79,36,77,188,79,7/1/2001 12:00:00 AM,3,3,1,evann guessand,evann guessand,,evann guessand,cote d ivoire,100
Côte D'Ivoire,CIV,23,GK,LAFONT Alban,Alban-Marc,LAFONT,LAFONT,23/01/1999,Panathinaikos FC (GRE),196,EA,231691,2076,Alban Lafont,Alban,Lafont,,Men's Football,Côte d'Ivoire,Panathinaikos,Hellas Liga,GK,Goalkeeper,75,71,70,69,81,47,76,196,90,1/23/1999 12:00:00 AM,1,2,1,alban lafont,alban lafont,,alban lafont,cote d ivoire,100
Côte D'Ivoire,CIV,24,FW,TOURE Bazoumana,Bazoumana,TOURE,TOURE,02/03/2006,TSG Hoffenheim (GER),178,EA,71418,5860,Bazoumana Touré,Bazoumana,Touré,,Men's Football,Côte d'Ivoire,TSG Hoffenheim,Bundesliga,LM,Left Midfielder,70,91,59,62,71,28,51,175,68,3/2/2006 12:00:00 AM,4,2,2,bazoumana toure,bazoumana toure,,bazoumana toure,cote d ivoire,100
Côte D'Ivoire,CIV,25,MF,GUIAGON Parfait,Parfait,GUIAGON,GUIAGON,22/02/2001,Sporting Charleroi (BEL),165,EA,277975,4234,Parfait Guiagon,Parfait,Guiagon,,Men's Football,Côte d'Ivoire,Sp. Charleroi,1A Pro League,LM,Left Midfielder,72,72,67,66,77,26,58,169,65,2/20/2001 12:00:00 AM,3,3,1,parfait guiagon,parfait guiagon,,parfait guiagon,cote d ivoire,100
Côte D'Ivoire,CIV,26,MF,OULAI Christ Inao,Christ Ravynel Inao,OULAI,INAO,06/04/2006,Trabzonspor (TUR),173,EA,275224,11956,Christ Kouadio,Christ,Kouadio,,Men's Football,Côte d'Ivoire,FC Metaloglobus,SUPERLIGA,RB,Right Back,64,69,37,61,60,60,58,170,68,12/23/2000 12:00:00 AM,3,3,1,christ kouadio,christ kouadio,,christ kouadio,cote d ivoire,85
Croatia,CRO,1,GK,LIVAKOVIC Dominik,Dominik,LIVAKOVIĆ,LIVAKOVIĆ,09/01/1995,GNK Dinamo Zagreb (CRO),188,EA,241671,617,Dominik Livaković,Dominik,Livaković,,Men's Football,Croatia,Girona FC,LALIGA EA SPORTS,GK,Goalkeeper,80,80,76,71,83,56,80,188,79,1/9/1995 12:00:00 AM,1,2,1,dominik livakovic,dominik livakovic,,dominik livakovic,croatia,100
Croatia,CRO,2,DF,STANISIC Josip,Josip,STANIŠIĆ,STANIŠIĆ,02/04/2000,FC Bayern München (GER),186,EA,250955,1213,Josip Stanišić,Josip,Stanišić,,Men's Football,Croatia,FC Bayern München,Bundesliga,CB,Center Back,78,73,44,65,69,79,74,187,77,4/2/2000 12:00:00 AM,2,4,1,josip stanisic,josip stanisic,,josip stanisic,croatia,100
Croatia,CRO,3,DF,PONGRACIC Marin,Marin,PONGRAČIĆ,PONGRAČIĆ,11/09/1997,ACF Fiorentina (ITA),193,EA,238370,2932,Marin Pongračić,Marin,Pongračić,,Men's Football,Croatia,Fiorentina,Serie A Enilive,CB,Center Back,74,61,26,52,62,74,76,193,85,9/11/1997 12:00:00 AM,2,3,1,marin pongracic,marin pongracic,,marin pongracic,croatia,100
Croatia,CRO,4,DF,GVARDIOL Josko,Joško,GVARDIOL,GVARDIOL,23/01/2002,Manchester City FC (ENG),185,EA,251517,177,Joško Gvardiol,Joško,Gvardiol,,Men's Football,Croatia,Manchester City,Premier League,LB,Left Back,84,78,71,75,78,84,82,185,80,1/23/2002 12:00:00 AM,3,5,2,josko gvardiol,josko gvardiol,,josko gvardiol,croatia,100
Croatia,CRO,5,DF,CALETA-CAR Duje,Duje,ĆALETA-CAR,ĆALETA-CAR,17/09/1996,Real Sociedad (ESP),193,EA,225263,2912,Duje Ćaleta-Car,Duje,Ćaleta-Car,,Men's Football,Croatia,Real Sociedad,LALIGA EA SPORTS,CB,Center Back,74,58,39,55,59,74,76,192,89,9/17/1996 12:00:00 AM,2,3,1,duje caleta car,duje caleta car,,duje caleta car,croatia,100
Croatia,CRO,6,DF,SUTALO Josip,Josip,ŠUTALO,ŠUTALO,28/02/2000,AFC Ajax (NED),185,EA,256325,1229,Josip Šutalo,Josip,Šutalo,,Men's Football,Croatia,,Eredivisie,CB,Center Back,78,77,32,62,72,78,80,185,82,2/28/2000 12:00:00 AM,2,3,1,josip sutalo,josip sutalo,,josip sutalo,croatia,100
Croatia,CRO,7,MF,MORO Nikola,Nikola,MORO,MORO,12/03/1998,Bologna FC (ITA),183,EA,244270,1976,Nikola Moro,Nikola,Moro,,Men's Football,Croatia,Bologna,Serie A Enilive,CDM,Center Defensive Midfielder,75,66,72,74,73,70,72,184,78,3/12/1998 12:00:00 AM,3,4,1,nikola moro,nikola moro,,nikola moro,croatia,100
Croatia,CRO,8,MF,KOVACIC Mateo,Mateo,KOVAČIĆ,KOVAČIĆ,06/05/1994,Manchester City FC (ENG),178,EA,207410,264,Mateo Kovačić,Mateo,Kovačić,,Men's Football,Croatia,Manchester City,Premier League,CM,Center Midfielder,83,67,74,81,83,73,72,178,77,5/6/1994 12:00:00 AM,3,4,1,mateo kovacic,mateo kovacic,,mateo kovacic,croatia,100
Croatia,CRO,9,FW,KRAMARIC Andrej,Andrej,KRAMARIĆ,KRAMARIĆ,19/06/1991,TSG Hoffenheim (GER),177,EA,216354,556,Andrej Kramarić,Andrej,Kramarić,,Men's Football,Croatia,TSG Hoffenheim,Bundesliga,CAM,Center Attacking Midfielder,81,67,82,78,84,33,73,177,73,6/19/1991 12:00:00 AM,4,4,1,andrej kramaric,andrej kramaric,,andrej kramaric,croatia,100
Croatia,CRO,10,MF,MODRIC Luka,Luka,MODRIĆ,MODRIĆ,09/09/1985,AC Milan (ITA),172,EA,177003,273,Luka Modrić,Luka,Modrić,,Men's Football,Croatia,Milano FC,Serie A Enilive,CM,Center Midfielder,83,68,74,86,86,70,62,172,67,9/9/1985 12:00:00 AM,4,4,1,luka modric,luka modric,,luka modric,croatia,100
Croatia,CRO,11,FW,BUDIMIR Ante,Ante,BUDIMIR,BUDIMIR,22/07/1991,CA Osasuna (ESP),190,EA,188335,443,Ante Budimir,Ante,Budimir,,Men's Football,Croatia,CA Osasuna,LALIGA EA SPORTS,ST,Striker,82,59,84,63,76,35,80,190,75,7/22/1991 12:00:00 AM,3,4,2,ante budimir,ante budimir,,ante budimir,croatia,100
Croatia,CRO,12,GK,PANDUR Ivor,Ivor,PANDUR,PANDUR,25/03/2000,Hull City FC (ENG),187,EA,258585,3991,Ivor Pandur,Ivor,Pandur,,Men's Football,Croatia,Hull City,EFL Championship,GK,Goalkeeper,72,72,70,64,77,39,69,185,85,3/25/2000 12:00:00 AM,1,3,1,ivor pandur,ivor pandur,,ivor pandur,croatia,100
Croatia,CRO,13,MF,VLASIC Nikola,Nikola,VLAŠIĆ,VLAŠIĆ,04/10/1997,Torino FC (ITA),179,EA,241095,832,Nikola Vlašić,Nikola,Vlašić,,Men's Football,Croatia,Torino,Serie A Enilive,CAM,Center Attacking Midfielder,79,74,76,76,81,57,70,179,79,10/4/1997 12:00:00 AM,3,4,1,nikola vlasic,nikola vlasic,,nikola vlasic,croatia,100
Croatia,CRO,14,FW,PERISIC Ivan,Ivan,PERIŠIĆ,PERIŠIĆ,02/02/1989,PSV Eindhoven (NED),186,EA,181458,469,Ivan Perišić,Ivan,Perišić,,Men's Football,Croatia,,Eredivisie,RW,Right Wing,81,75,80,81,79,69,75,186,80,2/2/1989 12:00:00 AM,4,5,1,ivan perisic,ivan perisic,,ivan perisic,croatia,100
Croatia,CRO,15,MF,PASALIC Mario,Mario,PAŠALIĆ,PAŠALIĆ,09/02/1995,Atalanta Bergamo (ITA),188,EA,223273,615,Mario Pašalić,Mario,Pašalić,,Men's Football,Croatia,Bergamo Calcio,Serie A Enilive,CM,Center Midfielder,80,69,78,77,81,67,76,186,80,2/9/1995 12:00:00 AM,4,4,1,mario pasalic,mario pasalic,,mario pasalic,croatia,100
Croatia,CRO,16,MF,BATURINA Martin,Martin,BATURINA,BATURINA,16/02/2003,Como (ITA),172,EA,262842,1058,Martin Baturina,Martin,Baturina,,Men's Football,Croatia,Como,Serie A Enilive,CAM,Center Attacking Midfielder,78,77,70,78,83,59,66,172,68,2/16/2003 12:00:00 AM,3,4,1,martin baturina,martin baturina,,martin baturina,croatia,100
Croatia,CRO,17,MF,SUCIC Petar,Petar,SUČIĆ,P. SUČIĆ,25/10/2003,FC Internazionale Milano (ITA),183,EA,276278,2482,Petar Sučić,Petar,Sučić,,Men's Football,Croatia,Lombardia FC,Serie A Enilive,CM,Center Midfielder,74,69,68,72,77,61,74,183,76,10/25/2003 12:00:00 AM,3,4,1,petar sucic,petar sucic,,petar sucic,croatia,100
Croatia,CRO,18,DF,JAKIC Kristijan,Kristijan,JAKIĆ,JAKIĆ,14/05/1997,FC Augsburg (GER),181,EA,257889,1679,Kristijan Jakić,Kristijan,Jakić,,Men's Football,Croatia,FC Augsburg,Bundesliga,CDM,Center Defensive Midfielder,76,72,62,65,68,76,80,181,75,5/14/1997 12:00:00 AM,2,3,1,kristijan jakic,kristijan jakic,,kristijan jakic,croatia,100
Croatia,CRO,20,FW,MATANOVIC Igor,Igor,MATANOVIĆ,MATANOVIĆ,31/03/2003,SC Freiburg (GER),194,EA,259750,4963,Igor Matanović,Igor,Matanović,,Men's Football,Croatia,SC Freiburg,Bundesliga,ST,Striker,71,68,69,55,67,34,74,194,90,3/31/2003 12:00:00 AM,2,4,1,igor matanovic,igor matanovic,,igor matanovic,croatia,100
Croatia,CRO,21,MF,SUCIC Luka,Luka,SUČIĆ,SUČIĆ,08/09/2002,Real Sociedad (ESP),185,EA,258775,990,Luka Sučić,Luka,Sučić,,Men's Football,Croatia,Real Sociedad,LALIGA EA SPORTS,CM,Center Midfielder,78,76,76,78,77,68,72,185,71,9/8/2002 12:00:00 AM,4,3,2,luka sucic,luka sucic,,luka sucic,croatia,100
Croatia,CRO,22,DF,VUSKOVIC Luka,Luka,VUŠKOVIĆ,VUŠKOVIĆ,24/02/2007,Hamburger SV (GER),193,EA,275192,4129,Luka Vušković,Luka,Vušković,,Men's Football,Croatia,Hamburger SV,Bundesliga,CB,Center Back,72,58,59,57,58,70,77,193,86,2/24/2007 12:00:00 AM,2,3,1,luka vuskovic,luka vuskovic,,luka vuskovic,croatia,100
Croatia,CRO,23,GK,KOTARSKI Dominik,Dominik,KOTARSKI,KOTARSKI,10/02/2000,FC København (DEN),190,EA,246267,1372,Dominik Kotarski,Dominik,Kotarski,,Men's Football,Croatia,F.C. København,3F Superliga,GK,Goalkeeper,77,79,72,76,80,46,73,189,80,2/10/2000 12:00:00 AM,1,3,1,dominik kotarski,dominik kotarski,,dominik kotarski,croatia,100
Croatia,CRO,24,FW,PASALIC Marco,Marco,PAŠALIĆ,M. PAŠALIĆ,14/09/2000,Orlando City SC (USA),177,EA,262740,4829,Marco Pašalić,Marco,Pašalić,,Men's Football,Croatia,Orlando City,MLS,RM,Right Midfielder,71,76,72,67,75,35,56,177,74,9/14/2000 12:00:00 AM,3,3,2,marco pasalic,marco pasalic,,marco pasalic,croatia,100
Croatia,CRO,25,DF,ERLIC Martin,Martin,ERLIĆ,ERLIĆ,24/01/1998,FC Midtjylland (DEN),192,EA,244456,4341,Martin Erlić,Martin,Erlić,,Men's Football,Croatia,FC Midtjylland,3F Superliga,CB,Center Back,72,56,35,46,53,73,72,192,88,1/24/1998 12:00:00 AM,2,2,1,martin erlic,martin erlic,,martin erlic,croatia,100
Croatia,CRO,26,FW,MUSA Petar,Petar,MUSA,MUSA,04/03/1998,FC Dallas (USA),190,EA,244797,1761,Petar Musa,Petar,Musa,,Men's Football,Croatia,FC Dallas,MLS,ST,Striker,76,82,75,61,71,41,81,190,82,3/4/1998 12:00:00 AM,3,3,1,petar musa,petar musa,,petar musa,croatia,100
Curaçao,CUW,2,DF,SAMBO Shurandy,Shurandy Ruggerio,SAMBO,SAMBO,19/08/2001,Sparta Rotterdam (NED),174,EA,260099,7337,Shurandy Sambo,Shurandy,Sambo,,Men's Football,Curaçao,,Eredivisie,RB,Right Back,68,78,45,59,67,63,72,174,70,8/19/2001 12:00:00 AM,3,3,1,shurandy sambo,shurandy sambo,,shurandy sambo,curacao,100
Curaçao,CUW,5,DF,FLORANUS Sherel,Sherel Constancio,FLORANUS,FLORANUS,23/08/1998,PEC Zwolle (NED),181,EA,233098,9391,Sherel Floranus,Sherel,Floranus,,Men's Football,Curaçao,,Eredivisie,RB,Right Back,66,82,42,55,67,62,73,181,74,8/23/1998 12:00:00 AM,2,2,1,sherel floranus,sherel floranus,,sherel floranus,curacao,100
Curaçao,CUW,7,MF,BACUNA Juninho,Juninho Gracielo,BACUNA,J. BACUNA,07/08/1997,FC Volendam (NED),178,EA,226677,6026,Juninho Bacuna,Juninho,Bacuna,,Men's Football,Curaçao,Gaziantep,Trendyol Süper Lig,CDM,Center Defensive Midfielder,69,73,68,69,72,63,76,178,74,8/7/1997 12:00:00 AM,4,4,1,juninho bacuna,juninho bacuna,,juninho bacuna,curacao,100
Curaçao,CUW,8,MF,COMENENCIA Livano,Livano Shyron Liomar,COMENENCIA,COMENENCIA,03/02/2004,FC Zürich (SUI),185,EA,275206,13487,Livano Comenencia,Livano,Comenencia,,Men's Football,Curaçao,FC Zürich,Brack Super League,RB,Right Back,62,74,43,55,61,57,61,183,70,2/3/2004 12:00:00 AM,2,3,1,livano comenencia,livano comenencia,,livano comenencia,curacao,100
Curaçao,CUW,15,MF,MARTHA Arjany,Ar'jany Jainel Archenir,MARTHA,MARTHA,04/09/2003,Rotherham United FC (ENG),180,EA,264221,11527,Ar'jany Martha,Ar'jany,Martha,,Men's Football,Curaçao,Rotherham Utd,EFL League One,LB,Left Back,64,82,49,60,67,56,54,180,67,9/4/2003 12:00:00 AM,3,2,2,ar jany martha,ar jany martha,,ar jany martha,curacao,100
Curaçao,CUW,17,FW,KUWAS Brandley,Brandley Mack-Olien,KUWAS,KUWAS,19/09/1992,FC Volendam (NED),181,EA,228666,8627,Brandley Kuwas,Brandley,Kuwas,,Men's Football,Curaçao,,Eredivisie,LM,Left Midfielder,67,71,69,65,70,33,62,181,77,9/19/1992 12:00:00 AM,4,2,2,brandley kuwas,brandley kuwas,,brandley kuwas,curacao,100
Curaçao,CUW,21,MF,CHONG Tahith,Tahith Jose Girigorio Djorkaef,CHONG,CHONG,04/12/1999,She,185,EA,233510,4519,Tahith Chong,Tahith,Chong,,Men's Football,Curaçao,Sheffield Utd,EFL Championship,CAM,Center Attacking Midfielder,71,77,66,70,73,54,63,185,75,12/4/1999 12:00:00 AM,4,3,2,tahith chong,tahith chong,,tahith chong,curacao,100
Czechia,CZE,1,GK,KOVAR Matej,Matěj,KOVÁŘ,KOVÁŘ,17/05/2000,PSV Eindhoven (NED),196,EA,242948,2124,Matěj Kovář,Matěj,Kovář,,Men's Football,Czech Republic,,Eredivisie,GK,Goalkeeper,75,74,75,78,75,30,77,196,89,5/17/2000 12:00:00 AM,1,4,1,matej kovar,matej kovar,,matej kovar,czech republic,100
Czechia,CZE,2,DF,ZIMA David,David,ZIMA,ZIMA,08/11/2000,SK Slavia Praha (CZE),190,EA,255687,2848,David Zima,David,Zima,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,CB,Center Back,74,76,38,54,62,75,75,190,80,11/8/2000 12:00:00 AM,2,4,1,david zima,david zima,,david zima,czech republic,100
Czechia,CZE,3,DF,HOLES Tomas,Tomáš,HOLEŠ,HOLEŠ,31/03/1993,SK Slavia Praha (CZE),180,EA,251116,1666,Tomáš Holeš,Tomáš,Holeš,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,CB,Center Back,76,74,58,69,69,75,80,180,73,3/31/1993 12:00:00 AM,2,4,1,tomas holes,tomas holes,,tomas holes,czech republic,100
Czechia,CZE,4,DF,HRANAC Robin,Robin,HRANÁČ,HRANÁČ,29/01/2000,TSG Hoffenheim (GER),189,EA,276646,4995,Robin Hranáč,Robin,Hranáč,,Men's Football,Czech Republic,TSG Hoffenheim,Bundesliga,CB,Center Back,71,75,38,51,52,70,76,189,87,1/29/2000 12:00:00 AM,2,2,1,robin hranac,robin hranac,,robin hranac,czech republic,100
Czechia,CZE,5,DF,COUFAL Vladimir,Vladimír,COUFAL,COUFAL,22/08/1992,TSG Hoffenheim (GER),175,EA,244470,3246,Vladimír Coufal,Vladimír,Coufal,,Men's Football,Czech Republic,TSG Hoffenheim,Bundesliga,RB,Right Back,73,58,56,70,70,74,71,175,76,8/22/1992 12:00:00 AM,3,3,1,vladimir coufal,vladimir coufal,,vladimir coufal,czech republic,100
Czechia,CZE,6,DF,CHALOUPEK Stepan,Štěpán,CHALOUPEK,CHALOUPEK,08/03/2003,SK Slavia Praha (CZE),188,EA,73456,5898,Štěpán Chaloupek,Štěpán,Chaloupek,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,CB,Center Back,70,69,34,52,57,68,76,188,68,3/1/2003 12:00:00 AM,2,3,1,stepan chaloupek,stepan chaloupek,,stepan chaloupek,czech republic,100
Czechia,CZE,7,DF,KREJCI Ladislav,Ladislav,KREJČÍ,KREJČÍ,20/04/1999,Wolverhampton Wanderers FC (ENG),191,EA,252064,1030,Ladislav Krejčí,Ladislav,Krejčí,,Men's Football,Czech Republic,Wolves,Premier League,CB,Center Back,78,72,68,68,69,76,84,191,87,4/20/1999 12:00:00 AM,3,3,2,ladislav krejci,ladislav krejci,,ladislav krejci,czech republic,100
Czechia,CZE,9,FW,HLOZEK Adam,Adam,HLOŽEK,HLOŽEK,25/07/2002,TSG Hoffenheim (GER),188,EA,246618,1445,Adam Hložek,Adam,Hložek,,Men's Football,Czech Republic,TSG Hoffenheim,Bundesliga,ST,Striker,77,78,78,72,77,31,79,188,84,7/25/2002 12:00:00 AM,3,4,1,adam hlozek,adam hlozek,,adam hlozek,czech republic,100
Czechia,CZE,10,FW,SCHICK Patrik,Patrik,SCHICK,SCHICK,24/01/1996,Bayer 04 Leverkusen (GER),191,EA,234236,156,Patrik Schick,Patrik,Schick,,Men's Football,Czech Republic,Leverkusen,Bundesliga,ST,Striker,85,72,83,71,81,38,77,191,87,1/24/1996 12:00:00 AM,3,3,2,patrik schick,patrik schick,,patrik schick,czech republic,100
Czechia,CZE,11,FW,KUCHTA Jan,Jan,KUCHTA,KUCHTA,08/01/1997,AC Sparta Praha (CZE),185,EA,257536,3273,Jan Kuchta,Jan,Kuchta,,Men's Football,Czech Republic,Sparta Praha,Česká Liga,ST,Striker,73,77,71,64,71,34,80,185,81,1/8/1997 12:00:00 AM,3,3,1,jan kuchta,jan kuchta,,jan kuchta,czech republic,100
Czechia,CZE,12,MF,CERV Lukas,Lukáš,ČERV,ČERV,10/04/2001,FC Viktoria Plzeň (CZE),182,EA,71259,2490,Lukáš Červ,Lukáš,Červ,,Men's Football,Czech Republic,Viktoria Plzeň,Česká Liga,CDM,Center Defensive Midfielder,74,69,65,67,69,71,78,182,74,4/10/2001 12:00:00 AM,2,2,1,lukas cerv,lukas cerv,,lukas cerv,czech republic,100
Czechia,CZE,13,FW,CHYTIL Mojmir,Mojmír,CHYTIL,CHYTIL,29/04/1999,SK Slavia Praha (CZE),187,EA,274906,2871,Mojmír Chytil,Mojmír,Chytil,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,ST,Striker,74,73,72,55,68,29,81,187,82,4/29/1999 12:00:00 AM,2,3,1,mojmir chytil,mojmir chytil,,mojmir chytil,czech republic,100
Czechia,CZE,14,DF,JURASEK David,David,JURÁSEK,JURÁSEK,07/08/2000,SK Slavia Praha (CZE),183,EA,267594,2983,David Jurásek,David,Jurásek,,Men's Football,Czech Republic,Beşiktaş,Trendyol Süper Lig,LB,Left Back,73,83,61,68,72,67,74,183,76,8/7/2000 12:00:00 AM,3,2,2,david jurasek,david jurasek,,david jurasek,czech republic,100
Czechia,CZE,15,FW,SULC Pavel,Pavel,ŠULC,ŠULC,29/12/2000,Olympique Lyonnais (FRA),177,EA,247050,1515,Pavel Šulc,Pavel,Šulc,,Men's Football,Czech Republic,OL,Ligue 1 McDonald's,CAM,Center Attacking Midfielder,77,71,73,74,77,39,64,175,67,12/29/2000 12:00:00 AM,4,3,1,pavel sulc,pavel sulc,,pavel sulc,czech republic,100
Czechia,CZE,16,GK,STANEK Jindrich,Jindřich,STANĚK,STANĚK,27/04/1996,SK Slavia Praha (CZE),192,EA,221909,1746,Jindřich Staněk,Jindřich,Staněk,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,GK,Goalkeeper,76,74,71,78,78,36,76,192,90,4/27/1996 12:00:00 AM,1,2,1,jindrich stanek,jindrich stanek,,jindrich stanek,czech republic,100
