source,ea_id,rank,player_name,first_name,last_name,common_name,gender,nationality,team,league,position,position_label,overall,pac,sho,pas,dri,def,phy,height_cm,weight_kg,birthdate,skill_moves,weak_foot,preferred_foot_id
EA,253688,12703,Mihai Popa,Mihai,Popa,,Men's Football,Romania,Torino,Serie A Enilive,GK,Goalkeeper,63,63,62,60,65,41,59,190,82,10/12/2000 12:00:00 AM,1,2,1
EA,255335,12704,Jahkeele Marshall-Rutty,Jahkeele,Marshall-Rutty,,Men's Football,Canada,Charlotte FC,MLS,RM,Right Midfielder,63,81,51,55,69,52,42,170,69,6/16/2004 12:00:00 AM,3,4,1
EA,257765,12705,Alexandru Ișfan,Alexandru,Ișfan,,Men's Football,Romania,Farul Constanța,SUPERLIGA,RM,Right Midfielder,63,75,58,57,64,34,62,188,77,1/31/2000 12:00:00 AM,3,3,2
EA,259766,12706,Fin Stevens,Fin,Stevens,,Men's Football,Wales,FC St. Pauli,Bundesliga,RB,Right Back,63,62,44,60,63,59,62,179,73,4/10/2003 12:00:00 AM,2,3,1
EA,266257,12707,Emirhan İlkhan,Emirhan,İlkhan,,Men's Football,Turkey,Torino,Serie A Enilive,CM,Center Midfielder,63,66,58,63,70,50,43,175,68,6/1/2004 12:00:00 AM,3,3,1
EA,271195,12708,Elias Manoel,Elias,Manoel,Elias Manoel,Men's Football,Brazil,Santa Clara,Liga Portugal,ST,Striker,63,88,57,46,68,21,70,176,73,11/30/2001 12:00:00 AM,3,3,1
EA,277912,12709,Noha Lemina,Noha,Lemina,,Men's Football,Gabon,FC Annecy,Ligue 2 BKT,LM,Left Midfielder,63,77,60,58,69,29,57,172,78,6/17/2005 12:00:00 AM,3,3,1
EA,278071,12710,Arnau Rafús,Arnau,Rafús Aulet,Arnau Rafús,Men's Football,Spain,Cultural Leonesa,LALIGA HYPERMOTION,GK,Goalkeeper,63,65,63,70,64,25,63,190,75,4/27/2003 12:00:00 AM,1,3,1
EA,279166,12711,Ulises Giménez,Ulises,Giménez,,Men's Football,Argentina,River Plate,LPF,CB,Center Back,63,80,31,52,60,61,66,178,76,1/1/2006 12:00:00 AM,2,3,1
EA,70109,12712,Joackim Fagerjord,Joackim,Fagerjord,,Men's Football,Sweden,GAIS,Allsvenskan,CM,Center Midfielder,63,52,54,57,59,60,67,185,78,7/22/1998 12:00:00 AM,2,3,2
EA,70843,12713,Eggert Aron Guðmundsson,Eggert Aron,Guðmundsson,,Men's Football,Iceland,SK Brann,Eliteserien,CAM,Center Attacking Midfielder,63,65,57,59,64,41,63,175,73,2/8/2004 12:00:00 AM,3,3,1
EA,71169,12714,Ian Wisdom,Ian,Wisdom,,Men's Football,Peru,,Libertadores,CDM,Center Defensive Midfielder,63,69,47,59,61,59,54,168,61,12/14/2005 12:00:00 AM,2,2,1
EA,74512,12715,Viggo Gebel,Viggo,Gebel,,Men's Football,Germany,RB Leipzig,Bundesliga,CAM,Center Attacking Midfielder,63,72,57,61,69,43,47,175,69,11/22/2007 12:00:00 AM,3,4,1
EA,79263,12716,Diogo Batista,Diogo José,Branco Batista,Diogo Batista,Men's Football,Portugal,FC Hermannstadt,SUPERLIGA,CM,Center Midfielder,63,61,56,62,62,48,60,184,75,4/21/2000 12:00:00 AM,3,3,1
EA,200525,12717,Sam Walker,Sam,Walker,,Men's Football,England,Bradford City,EFL League One,GK,Goalkeeper,63,63,61,59,63,42,61,198,85,10/2/1991 12:00:00 AM,1,2,1
EA,205603,12718,Mike van Duinen,Mike,van Duinen,,Men's Football,Holland,,Eredivisie,ST,Striker,63,55,62,58,61,48,65,185,75,11/6/1991 12:00:00 AM,3,4,1
EA,215693,12719,Thomas Mikkelsen,Thomas,Mikkelsen,,Men's Football,Denmark,Brøndby IF,3F Superliga,GK,Goalkeeper,63,62,64,63,63,32,65,190,85,8/27/1983 12:00:00 AM,1,2,1
EA,224761,12720,Tomasz Loska,Tomasz,Loska,,Men's Football,Poland,Górnik Zabrze,PKO BP Ekstraklasa,GK,Goalkeeper,63,65,60,59,67,37,61,190,79,1/26/1996 12:00:00 AM,1,2,1
EA,225993,12721,Oliver Sail,Oliver,Sail,,Men's Football,New Zealand,Auckland FC,A-League,GK,Goalkeeper,63,64,62,50,63,49,61,197,80,1/13/1996 12:00:00 AM,1,1,1
EA,238273,12722,Jovan Marković,Jovan,Marković,,Men's Football,Romania,Farul Constanța,SUPERLIGA,ST,Striker,63,73,61,52,63,31,69,183,75,3/23/2001 12:00:00 AM,3,3,1
EA,238694,12723,Lucas Röser,Lucas,Röser,,Men's Football,Germany,SSV Ulm 1846,3. Liga,ST,Striker,63,74,62,52,63,32,66,184,80,12/28/1993 12:00:00 AM,3,3,1
EA,238726,12724,Gustav Marcussen,Gustav,Marcussen,,Men's Football,Denmark,FC Fredericia,3F Superliga,LM,Left Midfielder,63,76,56,58,62,40,57,179,70,6/12/1998 12:00:00 AM,3,2,1
EA,241160,12725,George McEachran,George,McEachran,,Men's Football,England,Grimsby Town,EFL League Two,CDM,Center Defensive Midfielder,63,60,48,63,66,58,54,172,66,8/30/2000 12:00:00 AM,3,3,2
EA,244079,12726,Besfort Kolgeci,Besfort,Kolgeci,,Men's Football,Kosovo,TSV Havelse,3. Liga,CB,Center Back,63,57,57,54,46,64,71,188,77,1/5/1998 12:00:00 AM,2,3,2
EA,247125,12727,Zorhan Bassong,Zorhan,Bassong,,Men's Football,Canada,Sporting KC,MLS,LB,Left Back,63,74,35,55,63,59,63,178,79,5/7/1999 12:00:00 AM,2,2,2
EA,258627,12728,Owura Edwards,Owura,Edwards,,Men's Football,England,Colchester,EFL League Two,LM,Left Midfielder,63,90,55,54,65,40,45,168,67,4/10/2001 12:00:00 AM,3,3,1
EA,260770,12729,Santiago Arce,Santiago,Arce,,Men's Football,Bolivia,,Libertadores,CDM,Center Defensive Midfielder,63,64,44,58,59,60,64,182,79,5/30/2000 12:00:00 AM,3,3,1
EA,264584,12730,Jahnoah Markelo,Jahnoah,Markelo,,Men's Football,Holland,FC Zürich,Brack Super League,RM,Right Midfielder,63,82,63,55,65,32,52,181,71,1/4/2003 12:00:00 AM,3,3,2
EA,269875,12731,Sanoussy Ba,Sanoussy,Ba,,Men's Football,Germany,Braunschweig,Bundesliga 2,RB,Right Back,63,76,36,57,66,56,58,184,74,1/5/2004 12:00:00 AM,2,5,2
EA,270842,12732,Rodrigo Villalba,Rodrigo,Villalba,,Men's Football,Paraguay,,Libertadores,RM,Right Midfielder,63,79,49,56,64,42,59,173,70,3/2/2006 12:00:00 AM,3,3,1
EA,275262,12733,Jonah Sticker,Jonah,Sticker,,Men's Football,Germany,SC Paderborn 07,Bundesliga 2,LB,Left Back,63,72,30,60,65,59,63,180,75,5/8/2004 12:00:00 AM,2,2,1
EA,275279,12734,Emmanuel Iwe,Emmanuel,Iwe,,Men's Football,Nigeria,SV Waldhof,3. Liga,LM,Left Midfielder,63,82,57,51,65,36,58,175,69,9/12/2000 12:00:00 AM,2,2,2
EA,277905,12735,Anders Hiim,Anders,Hiim,,Men's Football,Norway,Sarpsborg 08,Eliteserien,LB,Left Back,63,75,34,58,62,55,65,174,75,9/13/2002 12:00:00 AM,2,3,2
EA,279509,12736,Hakim Sahabo,Hakim,Sahabo,,Men's Football,Rwanda,Standard Liège,1A Pro League,CDM,Center Defensive Midfielder,63,67,45,58,60,60,59,183,74,6/16/2005 12:00:00 AM,2,3,1
EA,73252,12737,Lautaro Millán,Lautaro,Millán,,Men's Football,Argentina,Independiente,LPF,CAM,Center Attacking Midfielder,63,65,49,66,63,46,59,169,65,8/16/2005 12:00:00 AM,3,3,1
EA,74392,12738,Norbert Kaján,Norbert,Kaján,,Men's Football,Hungary,FK Csíkszereda,SUPERLIGA,RB,Right Back,63,69,41,53,61,59,65,179,72,9/11/2004 12:00:00 AM,2,3,1
EA,77829,12739,Hamidou Makalou,Hamidou,Makalou,,Men's Football,Mali,Stade Brestois 29,Ligue 1 McDonald's,CDM,Center Defensive Midfielder,63,59,54,56,68,59,52,164,58,7/15/2006 12:00:00 AM,2,3,1
EA,78529,12740,Hide Vitalucci,Hide,Vitalucci,,Men's Football,Japan,Arka Gdynia,PKO BP Ekstraklasa,CAM,Center Attacking Midfielder,63,63,56,62,65,46,56,175,73,3/5/2002 12:00:00 AM,3,2,1
EA,231526,12741,Yhoan Andzouana,Yhoan,Andzouana,,Men's Football,Congo,Konyaspor,Trendyol Süper Lig,LM,Left Midfielder,63,75,58,58,64,37,56,179,70,12/13/1996 12:00:00 AM,3,3,1
EA,231946,12742,Seo Jae Min,Jae Min,Seo,Seo Jae Min,Men's Football,Korea Republic,Suwon FC,K League 1,LB,Left Back,63,74,53,54,64,55,48,171,67,12/4/1997 12:00:00 AM,2,3,2
EA,244196,12743,Dominic Thompson,Dominic,Thompson,,Men's Football,England,Kilmarnock,Scottish Prem,LB,Left Back,63,74,40,54,58,57,65,183,75,7/26/2000 12:00:00 AM,2,3,2
EA,247612,12744,Dante Sealy,Dante,Sealy,,Men's Football,Trinidad and Tobago,CF Montréal,MLS,LM,Left Midfielder,63,85,61,53,64,34,51,178,61,4/17/2003 12:00:00 AM,3,3,2
EA,267941,12745,Daniel Kanu,Daniel,Kanu,,Men's Football,Sierra Leone,Walsall,EFL League Two,ST,Striker,63,75,62,52,63,31,65,181,74,11/14/2004 12:00:00 AM,2,3,1
EA,271358,12746,del Cerro,Saúl,del Cerro García,del Cerro,Men's Football,Spain,Burgos CF,LALIGA HYPERMOTION,CM,Center Midfielder,63,50,53,61,59,59,66,185,75,4/20/2004 12:00:00 AM,2,3,2
EA,271533,12747,Bjørn Martin Kristensen,Bjørn Martin,Kristensen,,Men's Football,Philippines,KFUM-Kameratene,Eliteserien,ST,Striker,63,80,61,48,65,27,67,183,70,5/4/2002 12:00:00 AM,3,5,1
EA,276165,12748,Niklas Niehoff,Niklas,Niehoff,,Men's Football,Germany,Holstein Kiel,Bundesliga 2,RM,Right Midfielder,63,78,55,54,67,36,58,188,79,8/20/2004 12:00:00 AM,2,3,1
EA,279876,12749,Charlys,Lima Pontes,Charlys Matheus,Charlys,Men's Football,Brazil,Reggiana,Serie BKT,CM,Center Midfielder,63,44,59,60,62,63,60,188,70,2/19/2004 12:00:00 AM,2,3,1
EA,72624,12750,Constantin Toma,Constantin,Toma,,Men's Football,Romania,Unirea Slobozia,SUPERLIGA,LB,Left Back,63,54,53,60,58,60,62,180,77,3/23/1987 12:00:00 AM,2,3,2
EA,79040,12751,Aurelio Oehlers,Aurelio,Oehlers,,Men's Football,Holland,,Eredivisie,LM,Left Midfielder,63,82,63,51,70,27,54,170,68,2/5/2004 12:00:00 AM,3,3,1
EA,173895,12752,Simon Eastwood,Simon,Eastwood,,Men's Football,England,Oxford United,EFL Championship,GK,Goalkeeper,63,63,63,63,63,32,63,188,90,6/26/1989 12:00:00 AM,1,3,1
EA,203095,12753,Sean Gannon,Sean,Gannon,,Men's Football,Republic of Ireland,Shelbourne,SSE Airtricity PD,RB,Right Back,63,57,48,55,58,62,67,185,73,7/11/1991 12:00:00 AM,2,3,1
EA,209027,12754,Ahmed Al Kassar,Ahmed,Al Kassar,,Men's Football,Saudi Arabia,Al Qadsiah,ROSHN Saudi League,GK,Goalkeeper,63,62,63,55,65,40,62,177,72,5/8/1991 12:00:00 AM,1,3,1
EA,215581,12755,Jakub Łukowski,Jakub,Łukowski,,Men's Football,Poland,GKS Katowice,PKO BP Ekstraklasa,LM,Left Midfielder,63,77,59,58,64,32,57,172,67,5/25/1996 12:00:00 AM,3,3,1
EA,219482,12756,Ryan Fulton,Ryan,Fulton,,Men's Football,Scotland,Hearts,Scottish Prem,GK,Goalkeeper,63,63,62,63,65,32,62,191,70,5/23/1996 12:00:00 AM,1,3,2
EA,222503,12757,Harry Isted,Harry,Isted,,Men's Football,England,Burton Albion,EFL League One,GK,Goalkeeper,63,63,62,63,63,35,61,186,74,3/5/1997 12:00:00 AM,1,3,1
EA,231190,12758,Carl Johansson,Carl,Johansson,,Men's Football,Sweden,IFK Värnamo,Allsvenskan,RW,Right Wing,63,70,56,60,63,42,56,173,64,6/7/1998 12:00:00 AM,3,2,1
EA,235573,12759,Marcus Godinho,Marcus,Godinho,,Men's Football,Canada,Degerfors IF,Allsvenskan,LB,Left Back,63,73,31,55,67,57,64,178,77,6/28/1997 12:00:00 AM,3,3,1
EA,236626,12760,John Koutroumbis,John,Koutroumbis,,Men's Football,Australia,Motherwell,Scottish Prem,RB,Right Back,63,73,31,52,57,60,74,183,73,3/6/1998 12:00:00 AM,2,3,1
EA,239453,12761,Steve Furtado,Steve Jose,Furtado Pereira,Steve Furtado,Men's Football,Cape Verde Islands,Farul Constanța,SUPERLIGA,RB,Right Back,63,66,45,59,61,58,58,178,72,11/22/1994 12:00:00 AM,2,3,1
EA,255812,12762,Johan Lara,Johan,Lara,,Men's Football,Ecuador,,Sudamericana,GK,Goalkeeper,63,63,62,62,63,34,63,187,82,2/28/1999 12:00:00 AM,1,2,1
EA,262483,12763,Esteban Orozco,Esteban,Orozco Fernández,Esteban Orozco,Men's Football,Equatorial Guinea,FC Argeș,SUPERLIGA,CB,Center Back,63,74,40,45,52,61,75,186,82,5/7/1998 12:00:00 AM,2,3,1
EA,275024,12764,Justin Kalumba,Justin,Kalumba,,Men's Football,France,Angers SCO,Ligue 1 McDonald's,LM,Left Midfielder,63,66,50,61,67,49,54,182,75,12/25/2004 12:00:00 AM,3,2,2
EA,278413,12765,Francisco Facello,Francisco,Facello,,Men's Football,Argentina,Godoy Cruz,LPF,RB,Right Back,63,73,40,51,61,57,65,170,70,1/11/2003 12:00:00 AM,2,3,1
EA,71218,12766,Nikola Petković,Nikola,Petković,,Men's Football,Serbia,Charlotte FC,MLS,CDM,Center Defensive Midfielder,63,54,50,60,62,61,59,182,74,2/23/2003 12:00:00 AM,2,3,1
EA,74460,12767,Ayoub Oufkir,Ayoub,Oufkir,,Men's Football,Holland,,Eredivisie,RM,Right Midfielder,63,78,57,60,67,37,47,170,66,1/4/2006 12:00:00 AM,3,3,2
EA,74476,12768,Stefan Džodić,Stefan,Džodić,,Men's Football,Serbia,UD Almería,LALIGA HYPERMOTION,CDM,Center Defensive Midfielder,63,65,36,51,55,64,75,190,80,3/15/2005 12:00:00 AM,2,2,1
EA,74953,12769,Cezary Polak,Cezary,Polak,,Men's Football,Poland,Jagiellonia,PKO BP Ekstraklasa,LB,Left Back,63,74,39,51,59,60,63,184,79,5/31/2003 12:00:00 AM,2,3,2
EA,79916,12770,Christos Kosidis,Christos,Kosidis,,Men's Football,Greece,AEK Athens,Hellas Liga,CB,Center Back,63,67,38,57,53,62,69,185,76,2/28/2005 12:00:00 AM,2,2,1
EA,210205,12771,Dion Malone,Dion,Malone,,Men's Football,Suriname,,Eredivisie,CB,Center Back,63,59,43,54,57,61,72,185,85,2/13/1989 12:00:00 AM,2,3,1
EA,240285,12772,Tobias Børkeeiet,Tobias,Børkeeiet,,Men's Football,Norway,SK Rapid,Ö. Bundesliga,CDM,Center Defensive Midfielder,63,48,50,57,57,62,72,188,81,4/18/1999 12:00:00 AM,2,3,1
EA,243378,12773,Manuel Wintzheimer,Manuel,Wintzheimer,,Men's Football,Germany,FC Schweinfurt 05,3. Liga,ST,Striker,63,62,63,61,65,27,68,180,78,1/10/1999 12:00:00 AM,2,5,1
EA,252754,12774,Josh Honohan,Josh,Honohan,,Men's Football,Republic of Ireland,Shamrock Rovers,SSE Airtricity PD,CB,Center Back,63,69,40,48,56,62,71,178,68,3/28/2001 12:00:00 AM,2,3,1
EA,253955,12775,Han Jiaqi,Jiaqi,Han,Han Jiaqi,Men's Football,China PR,Beijing FC,CSL,GK,Goalkeeper,63,63,63,60,63,34,63,185,75,7/3/1999 12:00:00 AM,1,3,1
EA,255312,12776,Scott Banks,Scott,Banks,,Men's Football,Scotland,Blackpool,EFL League One,RM,Right Midfielder,63,76,60,59,63,32,56,183,74,9/26/2001 12:00:00 AM,3,4,2
EA,259973,12777,Pietro Boer,Pietro,Boer,,Men's Football,Italy,SS Juve Stabia,Serie BKT,GK,Goalkeeper,63,64,64,61,68,29,60,193,80,5/12/2002 12:00:00 AM,1,2,1
EA,262537,12778,Sofus Berger,Sofus,Berger,,Men's Football,Denmark,Silkeborg IF,3F Superliga,CAM,Center Attacking Midfielder,63,72,52,59,66,49,48,175,65,6/2/2003 12:00:00 AM,3,3,1
EA,262933,12779,Luis Görlich,Luis,Görlich,,Men's Football,Germany,SSV Ulm 1846,3. Liga,RB,Right Back,63,70,40,54,58,57,67,181,76,4/1/2000 12:00:00 AM,2,3,1
EA,263689,12780,Agustín Lastra,Agustín,Lastra,,Men's Football,Argentina,Ind. Rivadavia,LPF,GK,Goalkeeper,63,70,64,67,63,27,55,194,83,1/2/2001 12:00:00 AM,1,2,1
EA,264269,12781,Aaron Donnelly,Aaron,Donnelly,,Men's Football,Northern Ireland,Dundee FC,Scottish Prem,CB,Center Back,63,65,40,54,61,64,62,185,80,6/8/2003 12:00:00 AM,2,2,2
EA,271459,12782,Víctor Aznar,Víctor Wehbi,Aznar Ussen,Víctor Aznar,Men's Football,Brazil,Cádiz CF,LALIGA HYPERMOTION,GK,Goalkeeper,63,63,61,63,66,29,64,189,82,10/17/2002 12:00:00 AM,1,2,1
EA,271583,12783,Giovanni Garofani,Giovanni,Garofani,,Men's Football,Italy,Carrarese Calcio,Serie BKT,GK,Goalkeeper,63,66,65,58,65,34,58,188,82,10/20/2002 12:00:00 AM,1,3,2
EA,272930,12784,Samuel Kotto,Samuel,Kotto,,Men's Football,Cameroon,KAA Gent,1A Pro League,CB,Center Back,63,70,35,52,53,57,79,190,84,9/3/2003 12:00:00 AM,2,2,2
EA,273950,12785,Marcus Baggesen,Marcus,Baggesen,,Men's Football,Denmark,IFK Norrköping,Allsvenskan,LB,Left Back,63,75,32,58,63,57,61,177,70,7/17/2003 12:00:00 AM,3,3,2
EA,275251,12786,Mauricio Cuevas,Mauricio,Cuevas,,Men's Football,United States,LA Galaxy,MLS,RB,Right Back,63,72,42,59,67,59,47,170,70,2/10/2003 12:00:00 AM,2,2,1
EA,276346,12787,Mason Melia,Mason,Melia,,Men's Football,Republic of Ireland,St. Pats,SSE Airtricity PD,ST,Striker,63,76,62,53,63,26,66,186,78,9/22/2007 12:00:00 AM,2,4,1
EA,277836,12788,Lucas Meuli,Lucas,Meuli,,Men's Football,Argentina,Unión,LPF,GK,Goalkeeper,63,68,59,63,63,35,58,185,71,6/30/2001 12:00:00 AM,1,3,2
EA,71778,12789,Rayan Bamba,Rayan,Bamba,,Men's Football,France,AS Nancy Lorraine,Ligue 2 BKT,RB,Right Back,63,73,42,52,56,60,62,185,75,5/14/2004 12:00:00 AM,2,3,1
EA,72250,12790,Abdoul Koné,Abdoul,Koné,,Men's Football,France,Stade de Reims,Ligue 2 BKT,RB,Right Back,63,55,43,56,59,64,68,191,80,4/22/2005 12:00:00 AM,2,3,1
EA,72722,12791,Jakob Schöller,Jakob,Schöller,,Men's Football,Austria,SK Rapid,Ö. Bundesliga,CB,Center Back,63,85,29,53,48,62,68,190,80,12/9/2005 12:00:00 AM,2,2,1
EA,73008,12792,Max Marie,Max,Marie,,Men's Football,Germany,Braunschweig,Bundesliga 2,CAM,Center Attacking Midfielder,63,69,55,63,67,37,54,180,73,10/2/2004 12:00:00 AM,3,4,1
EA,74304,12793,Jérémy Oyono,Jérémy,Oyono,,Men's Football,Gabon,Frosinone,Serie BKT,RB,Right Back,63,68,44,54,58,58,63,178,74,4/12/2001 12:00:00 AM,2,3,1
EA,74567,12794,Isaac James,Isaac,James,,Men's Football,Nigeria,FC Alverca,Liga Portugal,LB,Left Back,63,66,42,50,61,58,68,183,75,8/28/2004 12:00:00 AM,3,2,2
EA,78528,12795,Dawid Gojny,Dawid,Gojny,,Men's Football,Poland,Arka Gdynia,PKO BP Ekstraklasa,LB,Left Back,63,63,38,60,61,58,65,178,77,8/31/1994 12:00:00 AM,2,2,2
EA,79058,12796,Yassine Zakir,Yassine,Zakir,,Men's Football,Holland,FC Metaloglobus,SUPERLIGA,RM,Right Midfielder,63,68,51,60,63,50,53,175,72,3/13/1997 12:00:00 AM,3,3,1
EA,79330,12797,Phil Beckhoff,Phil,Beckhoff,,Men's Football,Germany,Jahn Regensburg,3. Liga,RW,Right Wing,63,72,63,58,63,32,57,173,69,4/10/2000 12:00:00 AM,3,3,1
EA,208063,12798,Ju Se Jong,Se Jong,Ju,Ju Se Jong,Men's Football,Korea Republic,Gwangju FC,K League 1,CM,Center Midfielder,63,40,53,68,61,56,67,176,68,10/30/1990 12:00:00 AM,3,4,1
EA,213570,12799,Stephen O'Donnell,Stephen,O'Donnell,,Men's Football,Scotland,Motherwell,Scottish Prem,RB,Right Back,63,58,43,57,57,61,69,188,86,5/11/1992 12:00:00 AM,2,3,1
EA,247474,12800,Chase Gasper,Chase,Gasper,,Men's Football,United States,Chicago Fire FC,MLS,LB,Left Back,63,67,34,55,60,60,69,183,83,1/25/1996 12:00:00 AM,2,2,2
EA,252030,12801,Betim Fazliji,Betim,Fazliji,,Men's Football,Kosovo,FC St. Gallen,Brack Super League,CDM,Center Defensive Midfielder,63,61,41,56,57,62,68,186,81,4/25/1999 12:00:00 AM,2,2,1
EA,255094,12802,William Álvarez,William,Álvarez,,Men's Football,Bolivia,,Sudamericana,ST,Striker,63,64,63,50,63,39,66,181,81,9/15/1995 12:00:00 AM,2,3,1
EA,257523,12803,Wang Zhen'ao,Zhen'ao,Wang,Wang Zhen'ao,Men's Football,China PR,Shanghai Port FC,CSL,RB,Right Back,63,78,50,51,62,57,47,175,65,8/10/1999 12:00:00 AM,2,4,1
EA,258792,12804,George Wickens,George,Wickens,,Men's Football,England,Lincoln City,EFL League One,GK,Goalkeeper,63,63,63,64,64,30,61,194,81,11/8/2001 12:00:00 AM,1,2,1
EA,70049,12805,Kingstone Mutandwa,Kingstone,Mutandwa,,Men's Football,Zambia,SV Oberbank Ried,Ö. Bundesliga,ST,Striker,63,73,62,51,65,32,61,180,76,1/5/2003 12:00:00 AM,3,3,1
EA,73933,12806,Federico Artioli,Federico,Artioli,,Men's Football,Italy,Mantova,Serie BKT,CDM,Center Defensive Midfielder,63,55,48,59,61,59,62,178,74,6/12/2001 12:00:00 AM,2,3,1
EA,169493,12807,Frank Fielding,Frank,Fielding,,Men's Football,England,Stoke City,EFL Championship,GK,Goalkeeper,63,61,62,59,65,34,63,180,76,4/4/1988 12:00:00 AM,1,3,1
EA,228875,12808,João Oliveira,João Pedro,Abreu de Oliveira,João Oliveira,Men's Football,Switzerland,Arka Gdynia,PKO BP Ekstraklasa,LW,Left Wing,63,74,58,59,65,33,55,177,69,1/6/1996 12:00:00 AM,3,3,1
EA,229087,12809,Harvey Rodgers,Harvey,Rodgers,,Men's Football,England,Grimsby Town,EFL League Two,CB,Center Back,63,66,39,51,53,61,74,188,79,10/20/1996 12:00:00 AM,2,3,1
EA,241277,12810,Justin Steinkötter,Justin,Steinkötter,,Men's Football,Germany,1860 München,3. Liga,ST,Striker,63,83,62,51,60,27,61,184,75,9/26/1999 12:00:00 AM,2,4,1
EA,242419,12811,Bilal Njie,Bilal,Njie,,Men's Football,Somalia,KFUM-Kameratene,Eliteserien,LW,Left Wing,63,87,58,51,65,27,56,184,72,6/13/1998 12:00:00 AM,3,4,1
EA,243639,12812,Max Watters,Max,Watters,,Men's Football,England,Dundee United,Scottish Prem,ST,Striker,63,75,62,51,62,31,63,185,80,3/23/1999 12:00:00 AM,3,3,1
EA,245812,12813,Kamil Zapolnik,Kamil,Zapolnik,,Men's Football,Poland,Bruk-Bet,PKO BP Ekstraklasa,ST,Striker,63,61,64,53,60,39,67,182,79,9/9/1992 12:00:00 AM,2,4,1
EA,255989,12814,Jorge Cabezudo,Jorge,Cabezudo,,Men's Football,Peru,,Sudamericana,GK,Goalkeeper,63,63,61,60,64,35,61,180,80,10/21/2001 12:00:00 AM,1,2,1
EA,258606,12815,Luca Hoole,Luca,Hoole,,Men's Football,Wales,Shrewsbury,EFL League Two,RB,Right Back,63,72,32,55,59,58,68,180,70,6/2/2002 12:00:00 AM,2,2,1
EA,261088,12816,Krystian Palacz,Krystian,Palacz,,Men's Football,Poland,Motor Lublin,PKO BP Ekstraklasa,LB,Left Back,63,77,34,55,61,57,60,180,72,7/19/2003 12:00:00 AM,2,2,2
EA,264822,12817,Christian Gammelgaard,Christian,Gammelgaard,,Men's Football,Denmark,Vejle Boldklub,3F Superliga,RW,Right Wing,63,74,57,59,63,36,55,185,74,3/10/2003 12:00:00 AM,3,3,2
EA,270376,12818,Saxon Earley,Saxon,Earley,,Men's Football,England,Stevenage,EFL League One,LB,Left Back,63,77,34,57,64,56,56,175,70,10/11/2002 12:00:00 AM,2,3,2
EA,274035,12819,Lee Seung Won,Seung Won,Lee,Lee Seung Won,Men's Football,Korea Republic,Gimcheon Sangmu,K League 1,CM,Center Midfielder,63,60,60,63,64,45,52,174,66,3/6/2003 12:00:00 AM,3,3,1
EA,72674,12820,Hayate Matsuda,Hayate,Matsuda,,Men's Football,Japan,Hannover 96,Bundesliga 2,LB,Left Back,63,86,35,57,66,51,48,173,70,10/2/2003 12:00:00 AM,2,2,2
EA,74175,12821,Anton Ekeroth,Anton,Ekeroth,,Men's Football,Sweden,HamKam Fotball,Eliteserien,LB,Left Back,63,79,37,53,55,57,62,181,72,9/16/2001 12:00:00 AM,2,3,2
EA,76196,12822,Ra'ees Bangura-Williams,Ra'ees,Bangura-Williams,,Men's Football,England,Millwall,EFL Championship,RM,Right Midfielder,63,81,57,59,62,31,53,180,67,10/26/2004 12:00:00 AM,4,4,2
EA,76567,12823,Nacho Miras,Ignacio,Miras Blanco,Nacho Miras,Men's Football,Spain,KV Mechelen,1A Pro League,GK,Goalkeeper,63,60,62,65,65,28,63,187,80,7/19/1997 12:00:00 AM,1,3,1
EA,179543,12825,Amin Nouri,Amin,Nouri,,Men's Football,Norway,KFUM-Kameratene,Eliteserien,RB,Right Back,63,43,48,59,62,63,68,180,77,1/10/1990 12:00:00 AM,3,4,1
EA,202570,12826,Jimmy Maurer,Jimmy,Maurer,,Men's Football,United States,Houston Dynamo,MLS,GK,Goalkeeper,63,63,62,63,63,26,66,188,87,10/14/1988 12:00:00 AM,1,2,2
EA,206524,12827,Jordan Willis,Jordan,Willis,,Men's Football,England,Northampton,EFL League One,CB,Center Back,63,69,29,51,62,61,71,180,79,8/24/1994 12:00:00 AM,2,2,1
EA,216387,12828,Saliou Sané,Saliou,Sané,,Men's Football,Germany,SV Oberbank Ried,Ö. Bundesliga,ST,Striker,63,80,60,40,65,29,69,187,86,7/19/1992 12:00:00 AM,3,3,1
EA,221346,12829,Martin Samuelsen,Martin,Samuelsen,,Men's Football,Norway,FK Haugesund,Eliteserien,ST,Striker,63,71,60,59,69,30,54,188,72,4/17/1997 12:00:00 AM,4,4,1
EA,234466,12830,Fernando Juárez,Fernando,Juárez,,Men's Football,Argentina,Central Córdoba,LPF,CDM,Center Defensive Midfielder,63,58,44,60,62,58,61,177,66,8/23/1998 12:00:00 AM,2,2,1
EA,240891,12831,Nicolás Sessa,Nicolás,Sessa,,Men's Football,Germany,VfB Stuttgart II,3. Liga,CAM,Center Attacking Midfielder,63,74,57,59,69,37,47,172,70,3/23/1996 12:00:00 AM,3,2,2
EA,243643,12832,Ewan Henderson,Ewan,Henderson,,Men's Football,Scotland,Wycombe,EFL League One,CAM,Center Attacking Midfielder,63,58,57,64,62,47,55,186,68,3/27/2000 12:00:00 AM,3,3,1
EA,247409,12833,Jan Boller,Jan,Boller,,Men's Football,Germany,SSV Ulm 1846,3. Liga,CB,Center Back,63,58,46,54,53,62,70,185,71,3/14/2000 12:00:00 AM,2,5,1
